CUE,TARGET,root,raw,affix,old,jcn,lsa,fsg,bsg
athletic,helmet,0.109966385,0.09325607,0.157475535,0.077303277,,,,
athletic,horse,0.065699315,0,0,0.067200078,,,,
athletic,jock,0.543374245,0.362672542,0.697574589,,,,0.061,0.013
athletic,leg,0.092722132,0.046889096,0.092945083,0.123033543,,,,
athletic,male,0.288554115,0.282142834,0.214659558,0.326553316,,,,
athletic,player,0.484119009,0.333081938,0.660276899,,,,,
athletic,playing,0.251132777,0.173655885,0,,,,,
athletic,pound,0.050800807,0.043399002,0,,,,,
athletic,racket,0.265428606,0.191066286,0.70724948,,,,,
athletic,shoulder,0.086363236,0.028535082,0,0.086397993,,,,
athletic,softball,0.303483606,0.022759952,0.118765553,,,,,
athletic,step,0.098288395,0,0,0.175908346,,,,
athletic,strength,0.281287192,0.221794324,0.065527764,0.31063656,,,,
athletic,swim,0.123795279,0,0,0.180298707,,,,
athletic,tennis,0.392082308,0.049743333,0.155485571,0.413084387,,,,
athletic,throw,0.082456066,0,0,0.094712814,,,,
athletic,tongue,0.111069159,0.034714428,0,0.096112283,,,,
athletic,umpire,0.189553788,0.105922672,0.28787905,,,,,
atlas,atlas,1,1,1,,,,,
atlas,globe,0.261984611,0.206525678,0,,14.926264,0.44849,0.041,0.026
atlas,map,0.142082804,0.165311812,0.097164016,,13.817689,0.641513,0.527,0.024
atom,atom,1,1,1,1,,,,
atom,atomic,0.261162825,0.263803372,0,0.208335551,,,,
atom,carbon,0.209343277,0.107719928,0.115319531,,,,,
atom,cell,0.337479343,0.314097426,0.278859378,0.254432089,16.3543,0.021206,0.033,0
atom,chemist,0.319464519,0.080827767,0.146619791,,,,,
atom,chemistry,0.365558144,0.235793345,0.118486693,0.529559728,20.960845,0.167922,0.026,0
atom,chromium,0.242003535,0.200589957,0.31934653,0.183960583,,,,
atom,components,0.058181155,0.068673928,0,0.392077434,,,,
atom,compound,0.174349166,0.146117815,0.342178629,0.141571251,,,,
atom,dustpan,0.062948735,0.059112433,0,,,,,
atom,electron,0.108363352,0.118557011,0,,,,,
atom,explode,0.171446072,0.201470693,0,0.057619911,,,,
atom,grin,0.064537218,0.068606961,0,,,,,
atom,hand,0.032966966,0.03203281,0,,,,,
atom,hydrogen,0.201153368,0.08718884,0.247332839,,,,,
atom,microscope,0.175901901,0.150447927,0,0.282509222,,,,
atom,neutron,0.309349849,0.278609148,0.398762789,0.80167241,22.244962,0.522926,0.013,0.233
atom,newton,0.22987268,0.087440415,0.051585149,0.381560589,,,,
atom,nitrogen,0.164797439,0.076462202,0.124680689,,,,,
atom,ounce,0.156815636,0.162336346,0,,,,,
atom,sand,0.202582677,0.156353712,0,0.105202185,,,,
atom,scientist,0.177118672,0.133203769,0.174160521,0.21118782,,,,
atom,shake,0.062431908,0.06636889,0,,,,,
atom,tablet,0.179261531,0,0,,,,,
atom,technology,0.214452219,0.098926215,0.118307758,,,,,
atom,toaster,0.063637736,0.064423766,0,0.078182703,,,,
atomic,atomic,1,1,1,1,,,,
atomic,bomb,0.141319766,0,0,0.222996425,,,0.638,0.098
atomic,grenade,0.136415957,0.070307007,0,0.213453267,,,,
atomic,missile,0.061974609,0,0,0.100412273,,,,
atomic,nuclear,0.458641318,0.315412308,0.570559493,,,,0.059,0
attach,attach,1,1,1,1,,,,
attach,connect,0.548299439,0.620115493,0,,1.340792,0.242534,0.093,0.02
attach,fasten,0.519743853,0.54724865,0,,,,,
attach,interlace,0.721868592,0.757844518,0,0.554836903,,,,
attach,joint,0.429292554,0.28301309,0.202818479,,,,,
attach,link,0.667455266,0.433012702,0.311831518,,1.340792,0.136621,0.013,0
attach,meet,0.411131134,0.465729803,0,0.285614441,,,,
attach,paste,0.347590964,0.422928521,0,,,,,
attach,sticky,0.349334142,0.388116148,0,0.281806486,,,,
attach,tweezers,0.052301704,0.051933842,0,0.059483894,,,,
attach,united,0.647485243,0.701092977,0,,,,,
attack,ache,0.44599758,0.426712999,0,0.398364582,,,,
attack,attack,1,1,1,1,,,,
attack,battlefield,0.397197201,0.426362134,0,0.202831775,,,,
attack,bicycle,0.030841267,0.031287852,0,,,,,
attack,bleed,0.222469729,0.212850315,0,0.202297033,,,,
attack,bomb,0.165691408,0.174721082,0,0.11423061,,,,
attack,bombardment,0.145156079,0.161169425,0,0.096230707,,,,
attack,box,0.035851097,0.032528409,0,,,,,
attack,break,0.087525779,0.086233962,0,0.092470533,,,,
attack,brigade,0.137877101,0.107864533,0,0.05186104,,,,
attack,conflict,0.298473874,0.305175853,0,,,,,
attack,crash,0.140928403,0.090870561,0,0.15418075,,,,
attack,dagger,0.173134136,0.158981894,0,0.061920734,,,,
attack,damage,0.376725347,0.387831569,0,,,,,
attack,destroy,0.214338584,0.21032359,0,0.091987375,,,,
attack,die,0.060847065,0.061728139,0,,,,,
attack,drag,0.059842275,0.062505842,0,0.190930369,,,,
attack,feel,0.070737564,0.071761853,0,0.053416923,,,,
attack,feud,0.308666439,0.285527145,0,,,,,
attack,gun,0.067916231,0.071324708,0,,,,,
attack,harm,0.462831731,0.425202966,0.765547332,,8.608297,0.217223,0.014,0
attack,hit,0.270013015,0.153500692,0,0.236908517,1.14846,0.17026,0.02,0
attack,kick,0.117881208,0.102376153,0,0.160289426,,,,
attack,marines,0.192577751,0.095211301,0,,,,,
attack,pain,0.501109834,0.504979391,0.515405692,0.354697321,12.401409,0.173816,0.027,0
attack,peace,0.288055184,0.267067846,0,0.166580778,,,,
attack,pound,0.136417743,0.12835461,0,0.141001642,,,,
attack,punch,0.382778225,0.352912945,0,0.454763779,,,,
attack,shield,0.091395379,0.072317616,0,0.08716876,,,,
attack,slap,0.156887724,0.139755031,0,0.190255439,,,,
attack,soldier,0.482762442,0.157562759,0,,,,,
attack,stab,0.263199152,0.248612953,0,0.3035896,,,,
attack,suffer,0.215742925,0.185907918,0.674251248,0.159049828,,,,
attack,sword,0.20974949,0.126420537,0,0.074345339,,,,
attack,threat,0.290523614,0.27884897,0,0.236779737,,,,
attack,threaten,0.16779577,0.143987714,0,0.295458939,,,,
attack,truce,0.262749117,0.209231277,0,,,,,
attack,victim,0.178100419,0.107609847,0,,,,,
attack,violence,0.538034394,0.485854827,0.72876765,,,,,
attack,violent,0.616809339,0.455441118,0.493638203,,,,0.02,0
attack,warrior,0.413073454,0.129612296,0,,,,,
attain,acquire,0.178622896,0.182247855,0,0.449741637,,,,
attain,arrival,0.104097892,0.095747878,0,0.138494413,,,,
attain,arrive,0.183889995,0.16536325,0,0.151941645,,,,
attain,ask,0.037358211,0.035008908,0,,,,,
attain,attain,1,1,1,1,,,,
attain,award,0.268311537,0.034854933,0.281628417,0.21068046,,,,
attain,certificate,0.185578385,0,0.128834625,0.153336701,,,,
attain,get,0.058728166,0.05552311,0,0.177530333,,,,
attain,goal,0.472680531,0.304454603,0.073632104,0.334273822,,,,
attain,objective,0.456969841,0.373293538,0,,,,,
attain,return,0.057369391,0.05039103,0,0.058127293,,,,
attain,strategy,0.154568595,0.144607722,0,,,,,
attain,succeed,0.35497622,0.368925645,0.1,0.425105454,,,,
attain,success,0.596213677,0.37672196,0.47144045,0.374883824,,,,
attempt,attempt,1,1,1,1,,,,
attempt,effort,0.463522819,0.374281811,0.593465465,,,,,
attempt,failure,0.128453566,0.046340034,0.061777199,0.256022532,8.12097,0.396166,0.015,0
attempt,strain,0.387031005,0.374963244,0,,,,,
attempt,strive,0.422287382,0.416912301,0,,,,,
attempt,teach,0.027278497,0.026534347,0,,,,,
attend,advise,0.048398573,0.046774552,0,,,,,
attend,arrive,0.054084322,0.055173377,0,,,,,
attend,attend,1,1,0,,,,,
attend,attendance,0.639037924,0.572831208,0,,,,,
attend,bow,0.165955765,0.096298024,0,,,,,
attend,calendar,0.09509474,0.014767896,0,,,,,
attend,caring,0.206900881,0.116948536,0,,,,,
attend,get,0.049290331,0.050282853,0,,,,,
attend,grin,0.095729619,0.093006909,0,,,,,
attend,happening,0.334949061,0.310142425,0,,,,,
attend,loving,0.181074591,0.047450721,0,,,,,
attend,modern,0.320096597,0.331058662,0,,,,,
attend,reappear,0.157701751,0.145859456,0,,,,,
attend,romance,0.122382512,0.059466837,0,,,,,
attend,smile,0.148899549,0.143208225,0,,,,,
attend,ticket,0.287385361,0.225526758,0,,,,,
attendance,advise,0.03290468,0.024395702,0,,,,,
attendance,arrival,0.185749093,0.189184721,0,,,,,
attendance,arrive,0.124099571,0.131351589,0,,,,0.014,0
attendance,attendance,1,1,1,,,,,
attendance,bank,0.189082603,0.211424044,0,,,,,
attendance,bar,0.318383974,0.378629573,0,,,,,
attendance,bathroom,0.167305362,0.156545307,0,,,,,
attendance,beautician,0.099478047,0.088167755,0,,,,,
attendance,bow,0.114602175,0.05854386,0,,,,,
attendance,cab,0.171232366,0.151920766,0,,,,,
attendance,calendar,0.164516117,0.106432243,0.030881559,,,,,
attendance,caring,0.301521767,0.222981959,0.598525743,,,,,
attendance,cars,0.15314001,0.152346353,0,,,,,
attendance,cemetery,0.284088152,0.324393731,0,,,,,
attendance,ceremony,0.287079113,0.349028319,0,,,,,
attendance,cheerleader,0.138232703,0.06043489,0.060329471,,,,,
attendance,christmas,0.213817309,0,0,,,,,
attendance,circus,0.14013968,0.125012885,0,,,,,
attendance,class,0.170561602,0.226926159,0,,12.720057,0.117786,0.109,0
attendance,clock,0.277010998,0.193128489,0,,,,,
attendance,clown,0.184656099,0.162643105,0,,,,,
attendance,club,0.419915186,0.441843947,0,,,,,
attendance,coffee,0.125273752,0.151490293,0,,,,,
attendance,coffin,0.183695136,0.118411604,0,,,,,
attendance,comedian,0.271082926,0.218136753,0,,,,,
attendance,comedy,0.161661079,0.09469095,0,,,,,
attendance,community,0.340556687,0.36284156,0,,,,,
attendance,concert,0.122829132,0.115885022,0,,,,,
attendance,contacts,0.278333008,0.266221359,0.580275229,,,,,
attendance,convent,0.185791884,0.216247299,0,,,,,
attendance,couch,0.105181138,0.11282811,0,,,,,
attendance,court,0.199701248,0.268527941,0,,,,,
attendance,crowd,0.381463084,0.402022468,0.795310087,,,,,
attendance,dark,0.11836427,0.095370122,0.182746441,,,,,
attendance,deliver,0.164918327,0.114846976,0,,,,,
attendance,diary,0.140385675,0.018257304,0,,,,,
attendance,diner,0.197798491,0,0,,,,,
attendance,disguise,0.187179781,0.153594156,0,,,,,
attendance,early,0.308627773,0.300030011,0,,,,,
attendance,elevator,0.192308416,0.207386859,0,,,,,
attendance,entry,0.056141618,0.060543548,0,,,,,
attendance,environment,0.15077058,0.143877756,0,,,,,
attendance,example,0.384535254,0.295918141,0.637887669,,,,,
attendance,facebook,0.122827855,0.131016975,0,,,,,
attendance,factory,0.218194331,0.314626602,0,,,,,
attendance,fantasy,0.099275265,0.098463589,0,,,,,
attendance,fashion,0.164722609,0.070616883,0.167005609,,,,,
attendance,finger,0.058980452,0.06276401,0,,,,,
attendance,florida,0.103520709,0.135546715,0,,,,,
attendance,future,0.375810219,0.427749102,0.48348885,,,,,
attendance,gathering,0.263507773,0.310464981,0,,,,,
attendance,get,0.031416523,0.033879818,0,,,,,
attendance,gift,0.227992457,0.202272557,0,,,,,
attendance,girlfriend,0.16584523,0,0,,,,,
attendance,giving,0.419734584,0.282195574,0,,,,,
attendance,go,0.196457123,0.211860855,0,,,,,
attendance,grin,0.080967075,0.067471076,0,,,,,
attendance,group,0.351454227,0.357080305,0.801515284,,,,,
attendance,happening,0.297282018,0.302173199,0,,,,,
attendance,haunt,0.219541563,0.20396823,0,,,,,
attendance,hell,0.241293629,0.262578636,0,,,,,
attendance,here,0.441411018,0.476020998,0,,17.277722,0.080726,0.048,0
attendance,history,0.158563785,0.052364813,0.042854344,,,,,
attendance,hospital,0.24517644,0.267199666,0,,,,,
attendance,host,0.317349841,0.084725158,0,,,,,
attendance,hours,0.242057619,0.24752435,0,,,,,
attendance,idol,0.372597094,0.221031586,0,,,,,
attendance,introduce,0.258973906,0.250746919,0,,,,,
attendance,jail,0.300527332,0.353214586,0,,,,,
attendance,kneel,0.118739174,0.093412234,0,,,,,
attendance,ladder,0.125846613,0.070331027,0,,,,,
attendance,legion,0.203333301,0.216174754,0,,,,,
attendance,lick,0.039852914,0.042977686,0,,,,,
attendance,loss,0.092475676,0,0,,,,,
attendance,map,0.265807547,0.126366438,0,,,,,
attendance,market,0.267484109,0.328376541,0,,,,,
attendance,millionth,0.346883911,0.345104654,0,,,,,
attendance,mix,0.035618913,0.035668013,0,,,,,
attendance,modern,0.300232685,0.298538681,0,,,,,
attendance,morning,0.205642987,0.255145806,0,,,,,
attendance,neighborhood,0.307034925,0.341335647,0,,,,,
attendance,news,0.176956795,0.12295386,0.326800827,,,,,
attendance,nomad,0.261858728,0.188325181,0,,,,,
attendance,noun,0.51093227,0.265403562,0,,,,,
attendance,now,0.438319165,0.458901954,0,,,,,
attendance,office,0.30105191,0.298995148,0,,,,,
attendance,park,0.198980774,0.266245154,0,,,,,
attendance,past,0.304737725,0.299003246,0,,,,,
attendance,plaza,0.24997869,0.300168472,0,,,,,
attendance,plumber,0.123985498,0,0,,,,,
attendance,population,0.448878498,0.483775382,0.860880426,,,,,
attendance,prison,0.351733333,0.346645205,0,,,,,
attendance,pronoun,0.169146486,0,0,,,,,
attendance,reappear,0.135807568,0.108745784,0,,,,,
attendance,reservation,0.319860092,0.380115964,0,,,,,
attendance,rise,0.22101408,0.238343264,0,,,,,
attendance,rooster,0.115451014,0.124503252,0,,,,,
attendance,school,0.235401081,0.287152422,0,,16.829634,0.448858,0.143,0
attendance,second,0.321412758,0.303091941,0,,,,,
attendance,shovel,0.047067849,0.054839193,0,,,,,
attendance,since,0.372219097,0.337310127,0,,,,,
attendance,situation,0.213293982,0.19338604,0,,,,,
attendance,slow,0.191030321,0.192281775,0,,,,,
attendance,smile,0.127573179,0.098309469,0,,,,,
attendance,snob,0.349316394,0.259833611,0,,,,,
attendance,spend,0.17072851,0.181649754,0,,,,,
attendance,stadium,0.334690529,0.340217972,0.458715596,,,,,
attendance,stage,0.279624842,0.409947343,0,,,,,
attendance,stall,0.245747028,0.279508497,0,,,,,
attendance,station,0.233810602,0.291471701,0,,,,,
attendance,stay,0.078367843,0.081871463,0,,,,,
attendance,street,0.146989153,0.14506867,0,,,,,
attendance,sum,0.174654167,0.124160326,0,,,,,
attendance,sunrise,0.127313747,0.130971184,0,,,,,
attendance,surroundings,0.15968646,0.089324682,0,,,,,
attendance,telephone,0.150488706,0.101430103,0.217515819,,,,,
attendance,thermometer,0.121977293,0.047103575,0.105440123,,,,,
attendance,third,0.230500082,0.20977658,0,,,,,
attendance,ticket,0.224127107,0.129012423,0,,,,,
attendance,today,0.237067542,0.241507312,0,,,,,
attendance,tourist,0.266229479,0,0,,,,,
attendance,town,0.243337896,0.25610735,0,,,,,
attendance,transplant,0.263015295,0.169670936,0,,,,,
attendance,transportation,0.179770298,0.174982913,0,,,,,
attendance,travel,0.065227251,0.06814339,0,,,,,
attendance,visit,0.325092761,0.315653119,0,,,,,
attendance,visitation,0.305220505,0.298988589,0,,,,,
attendance,watch,0.299686741,0.267902279,0,,,,,
attendance,zoo,0.194924676,0.210207453,0,,,,,
attention,attention,1,1,1,,,,,
attention,find,0.062526873,0.102315527,0,,,,,
attention,observe,0.14420653,0.144795894,0,,,,,
attention,see,0.084136992,0.079573217,0,,,,,
attention,sparkle,0.021775797,0.02059463,0,,,,,
attention,watch,0.12396365,0.089229748,0,,,,,
attic,ascent,0.037711602,0.029989669,0,,,,,
attic,attic,1,1,1,1,,,,
attic,bank,0.143859792,0.085311907,0,0.264928717,,,,
attic,basement,0.441168227,0.434593404,0.79876737,0.471944427,5.974537,0.46136,0.205,0.143
attic,bathroom,0.089279458,0.080757366,0,,,,,
attic,bedroom,0.164715013,0.034385767,0,0.109320514,,,,
attic,bedrooms,0.171372465,0.211631821,0,0.103579626,,,,
attic,bookcase,0.1152052,0.05728123,0.09489301,0.11708135,,,,
attic,box,0.255068088,0.042911452,0,0.396120691,,,,
attic,broom,0.036989127,0.010368552,0,,,,,
attic,building,0.057047504,0.021438925,0,,,,,
attic,bungalow,0.142058573,0.159094489,0,0.089729491,,,,
attic,bureau,0.385775695,0.270489885,0.398219844,0.613679412,,,,
attic,burn,0.09166645,0,0,0.062595377,,,,
attic,cabin,0.06214834,0.084920306,0,,,,,
attic,cabinet,0.434506528,0.329062482,0.642138152,0.565820957,,,,
attic,camel,0.080266232,0.013846935,0,0.117914049,,,,
attic,carpet,0.048349401,0.04571631,0,,,,,
attic,cave,0.330415587,0.364258173,0,0.210092295,,,,
attic,ceiling,0.224761721,0.236358149,0,0.151589858,,,,
attic,cellar,0.604973367,0.34031646,0.301758662,0.667547171,5.974537,0.488051,0.04,0.047
attic,chair,0.046886338,0.043527268,0,,,,,
attic,chamber,0.222030346,0.225005413,0,,,,,
attic,clatter,0.009404432,0,0,,,,,
attic,closet,0.443253057,0.387419059,0.446327315,0.747476671,13.571467,0.486998,0.046,0
attic,cobweb,0.114853419,0.086747854,0,,23.203471,0.099903,0.033,0
attic,cockroach,0.091536451,0,0,0.061476049,,,,
attic,cottage,0.187245719,0.192291933,0,0.125149478,,,,
attic,couch,0.074372424,0.072220192,0.001794428,,,,,
attic,curtain,0.034570582,0.035362019,0,,,,,
attic,descent,0.02628016,0.016530251,0,,,,,
attic,die,0.041241704,0,0,,,,,
attic,door,0.07206709,0.05474559,0,,,,,
attic,doorknob,0.086538853,0.08781195,0,,,,,
attic,downstairs,0.170025333,0.144220726,0.218511622,,,,,
attic,driveway,0.111734114,0.1441663,0,,,,,
attic,entry,0.04449401,0.045265113,0,,,,,
attic,floor,0.035969201,0.036515805,0,,,,,
attic,florida,0.040720981,0.052424281,0,,,,,
attic,forehead,0.098450466,0.108672561,0,,,,,
attic,fry,0.111393877,0.118112742,0,0.076299854,,,,
attic,furniture,0.134481637,0.135408406,0.002894788,0.097255441,,,,
attic,garage,0.492416838,0.310936077,0.297569723,0.723774634,,,,
attic,grocery,0.30155378,0.048144208,0,,,,,
attic,haunt,0.205464424,0.136532334,0,,,,,
attic,hell,0.12183837,0.131277889,0,0.082892627,,,,
attic,higher,0.170766318,0.18825723,0,0.085690281,,,,
attic,home,0.131507744,0.14042745,0,0.081646685,,,,
attic,hotel,0.175588527,0.134258775,0,0.098494387,,,,
attic,house,0.135350523,0.106068341,0,0.07781771,10.842929,0.413723,0.132,0
attic,inn,0.122827233,0.037985417,0,0.081229667,,,,
attic,kettle,0.086805247,0,0,,,,,
attic,kitchen,0.110740562,0.127849645,0,0.095928168,,,,
attic,lodge,0.220078814,0.213116643,0,,,,,
attic,loft,0.202750113,0.201453053,0,,,,,
attic,lounge,0.090109779,0.114006464,0,,,,,
attic,market,0.18670646,0.075797955,0,0.235590721,,,,
attic,monastery,0.130434442,0.13175123,0,,,,,
attic,motel,0.110187746,0.092496399,0,0.063267895,,,,
attic,neighborhood,0.211239426,0.040730902,0,0.130432153,,,,
attic,office,0.084976047,0.096474312,0,,,,,
attic,outlet,0.312189895,0.058849408,0,,,,,
attic,oven,0.098780345,0.105674484,0,0.052068922,,,,
attic,over,0.205991065,0.199663506,0,,,,,
attic,overlaid,0.19716517,0.220147763,0,0.059685508,,,,
attic,palace,0.079787354,0.094525453,0,,,,,
attic,patio,0.101769277,0.094318802,0,,,,,
attic,pepper,0.035182124,0.037304179,0,,,,,
attic,pizza,0.062796052,0.027337676,0,,,,,
attic,pocket,0.25682052,0.188620479,0,,,,,
attic,prune,0.062031763,0.067157081,0,,,,,
attic,return,0.023792093,0.005912612,0,,,,,
attic,roof,0.258168423,0.273211632,0,0.174710263,16.65806,0.391033,0.02,0
attic,roommate,0.093834394,0.113099766,0,,,,,
attic,rug,0.053748918,0.027390952,0,0.05060531,,,,
attic,saloon,0.078177647,0.087984333,0,,,,,
attic,shack,0.304648173,0.237105862,0.313820483,0.323963389,,,,
attic,shed,0.404721848,0.333610582,0.513089787,0.736976131,,,,
attic,shelf,0.222416959,0.241694129,0,,,,,
attic,shingle,0.156249445,0.159453133,0,,,,,
attic,shirt,0.026771111,0.009963727,0,,,,,
attic,shop,0.505366505,0.150011166,0,0.778685232,,,,
attic,skillet,0.113303923,0,0,,,,,
attic,skyscraper,0.098363302,0,0,0.052661923,,,,
attic,sweater,0.013855213,0.015336058,0,,,,,
attic,wall,0.121441421,0.077356027,0.009130003,0.080116333,,,,
attic,wallet,0.079095127,0.024845222,0,,,,,
attic,warehouse,0.553512967,0.363237837,0,,,,,
attic,window,0.087935592,0.089559032,0,0.05828776,,,,
attire,attire,1,1,1,,,,,
attire,bandanna,0.478862602,0.09195621,0.180422231,,,,,
attire,belt,0.178498891,0.11343767,0.227238814,,,,,
attire,blouse,0.515245635,0.36415687,0.353739042,,,,,
attire,boots,0.271026478,0.163854116,0.215939431,,,,,
attire,bra,0.212932628,0.10609057,0.128718788,,,,,
attire,bride,0.105715892,0.089954962,0,,,,,
attire,brush,0.037212442,0.03722904,0,,,,,
attire,bureau,0.370786396,0,0,,,,,
attire,camisole,0.281676848,0.15108299,0.187270025,,,,,
attire,cap_hat,0.270416742,0.140261866,0.180637111,,,,,
attire,cape,0.629230015,0.364558076,0.460378015,,,,,
attire,cloak,0.594468194,0.437433258,0.888803797,,,,,
attire,clothes,0.177891983,0.073175715,0.033650011,,2.426542,0.297696,0.651,0
attire,coat,0.412149122,0.277784835,0.23837341,,,,,
attire,costume,0.670739812,0.508496498,0.820069325,,,,,
attire,dress,0.643052681,0.489320846,0.634114241,,0,0.457258,0.171,0
attire,fashion,0.769655753,0.71494692,0.873173989,,,,,
attire,glove,0.236682048,0.102840114,0,,,,,
attire,gloves,0.249613326,0.133857238,0.168846629,,,,,
attire,gown,0.416225791,0.269458241,0.302971978,,,,,
attire,hat,0.550961279,0.395167905,0,,,,,
attire,headband,0.087883753,0.047809144,0,,,,,
attire,hose_leggings,0.318923856,0.156361703,0.187193931,,,,,
attire,jacket,0.383163878,0.253948661,0.330554272,,,,,
attire,jeans,0.248965066,0.181205766,0.269770036,,,,,
attire,lace,0.591092216,0.418473643,0.646264166,,,,,
attire,lady,0.089411865,0.01882547,0.041117986,,,,,
attire,leotards,0.402454046,0.263977038,0.301660973,,,,,
attire,lingerie,0.494014219,0.275605991,0.286724241,,,,,
attire,mitten,0.447249159,0.247049928,0,,,,,
attire,mittens,0.259771554,0.153761542,0.19639191,,,,,
attire,nightgown,0.275478855,0.134949326,0.201794098,,,,,
attire,nylons,0.201424047,0,0,,,,,
attire,pajamas,0.248809865,0.12188494,0.203119525,,,,,
attire,pants,0.470463154,0.314183407,0.252792814,,,,,
attire,parka,0.257966849,0.169828482,0.392516564,,,,,
attire,princess,0.125524112,0.045921358,0.040183796,,,,,
attire,robe,0.556277363,0.268059166,0.334192394,,,,,
attire,sack,0.131727698,0.012811041,0,,,,,
attire,sash,0.484938911,0.135974364,0.248365864,,,,,
attire,scarf,0.3686188,0.182710189,0.207629578,,,,,
attire,shawl,0.553648918,0.417493135,0.470199293,,,,,
attire,shirt,0.631375419,0.497625173,0.624895942,,,,,
attire,shoe,0.30002909,0.171502621,0,,,,,
attire,shoes,0.228702802,0.121051352,0.14590841,,,,,
attire,shorts,0.411307455,0.286078846,0.511298641,,,,,
attire,skirt,0.511312814,0.362843011,0.379887954,,,,,
attire,slacks,0.134061962,0.062699542,0,,,,,
attire,slippers,0.229954569,0.116621782,0.131014201,,,,,
attire,sock,0.232186256,0.03284514,0,,,,,
attire,socks,0.285658488,0.175164012,0.207590566,,,,,
attire,style,0.488707451,0.448460904,0.695274493,,,,,
attire,suit,0.73063211,0.533760513,0,,,,,
attire,sweater,0.497093904,0.361987795,0.409101188,,,,,
attire,swimsuit,0.341913741,0.221122278,0.289431468,,,,,
attire,tie,0.365382775,0.237586151,0.335071283,,,,,
attire,trend,0.096877114,0.114560397,0,,,,,
attire,trousers,0.356345749,0.228249152,0.255263111,,,,,
attire,underwear,0.745971221,0.616420852,0.746964099,,,,,
attire,uniform,0.728020032,0.61667081,0.802957797,,,,,
attire,vest,0.47972847,0.320700838,0.354859126,,,,,
attitude,accept,0.131876095,0.029992503,0,,,,,
attitude,ache,0.099602384,0.018122009,0,,,,,
attitude,approach,0.074721088,0.018538662,0,,,,,
attitude,attitude,1,1,1,,,,,
attitude,beggar,0.265350085,0.193355797,0,,,,,
attitude,behavior,0.402086704,0.397660138,0.141096547,,9.700074,0.245698,0.027,0.102
attitude,belief,0.43452922,0.171090798,0.346197694,,,,,
attitude,bias,0.273555068,0.419157969,0,,,,,
attitude,builder,0.218299021,0.244061044,0,,,,,
attitude,burp,0.040447349,0.00959887,0,,,,,
attitude,buyer,0.281759161,0.258939778,0,,,,,
attitude,canoe,0.269407029,0.100155368,0,,,,,
attitude,career,0.162665821,0.150593655,0,,,,,
attitude,caring,0.380611475,0.189534895,0.25651489,,,,,
attitude,catcher,0.172593821,0.134923268,0,,,,,
attitude,character,0.621401835,0.327709227,0.287853867,,,,,
attitude,chat,0.033204455,0.007688517,0,,,,,
attitude,chime,0.029289979,0.006148987,0,,,,,
attitude,choice,0.170325145,0.12464282,0.03023867,,,,,
attitude,chop,0.103539421,0,0,,,,,
attitude,circus,0.171405842,0.033657356,0.03680592,,,,,
attitude,cleaner,0.129261407,0.172276307,0,,,,,
attitude,community,0.459020248,0.115222016,0,,,,,
attitude,companion,0.213827217,0.157114241,0,,,,,
attitude,confidence,0.232097836,0.211146493,0.375502137,,,,,
attitude,contest,0.194072458,0.112167496,0,,,,,
attitude,conversation,0.270204942,0.131341955,0,,,,,
attitude,creator,0.31944964,0.24385255,0,,,,,
attitude,cry,0.077777778,0.015211713,0,,,,,
attitude,cultural,0.392410745,0.20686109,0,,,,,
attitude,culture,0.571539518,0.34558051,0,,,,,
attitude,deliver,0.187144871,0.119146521,0,,,,,
attitude,draw,0.1058407,0.022219651,0,,,,,
attitude,driver,0.252526703,0.209363899,0,,,,,
attitude,duty,0.183052463,0.152013539,0.02952225,,,,,
attitude,ego,0.364211194,0.144462932,0.263391476,,,,,
attitude,emote,0.20600711,0.076665151,0.335557359,,,,,
attitude,entertain,0.245145169,0.02575131,0.086146098,,,,,
attitude,esteem,0.357487947,0.16790469,0.287238106,,,,,
attitude,etiquette,0.119109646,0.106370368,0.035090757,,,,,
attitude,expression,0.139198104,0.127385951,0.131590339,,,,,
attitude,fake,0.265608166,0.086649239,0.160174832,,,,,
attitude,fear,0.287400461,0.155317673,0.201739608,,,,,
attitude,fill,0.090463743,0,0,,,,,
attitude,finger,0.10339226,0.049554385,0.044719851,,,,,
attitude,fix,0.072970675,0.018342591,0,,,,,
attitude,follower,0.45359605,0.319610368,0,,,,,
attitude,fond,0.370139786,0.203419051,0.168831169,,,,,
attitude,friend,0.578102139,0.396799165,0.141037232,,,,,
attitude,frown,0.060357164,0.011439162,0,,,,,
attitude,gangster,0.340805423,0.180091625,0.037302355,,,,,
attitude,graduate,0.193162849,0.173009915,0,,,,,
attitude,grin,0.097621708,0.021192864,0,,,,,
attitude,group,0.510357549,0.155951644,0,,,,,
attitude,happy,0.22450286,0.114651389,0.319490741,,,,,
attitude,hesitate,0.134742014,0,0,,,,,
attitude,host,0.453716819,0.276556994,0,,,,,
attitude,hug,0.217660995,0.074925288,0.101261667,,,,,
attitude,insane,0.299010527,0.104171699,0.113119718,,,,,
attitude,inventor,0.203784786,0.22546286,0,,,,,
attitude,itch,0.144238149,0.030025157,0,,,,,
attitude,jog,0.04174318,0.009906393,0,,,,,
attitude,jogger,0.172648934,0.215958871,0,,,,,
attitude,juggler,0.26144714,0.191025116,0,,,,,
attitude,killer,0.393905696,0.282132497,0,,,,,
attitude,kneel,0.193691645,0.190018279,0,,,,,
attitude,looks,0.250658163,0.256287427,0.030284153,,,,,
